EmpID,FirstName,LastName,Dept,CourseName,StartDate, Grade ,Room,Instructor,Hours,Price
19042,Gerald,Baker,ACCT,"Microsoft Windows 10, Level 2",10/20/2017, 3.27 ,R121,Dan McIalwain,7,$145.00
19042,Gerald,Baker,ACCT,"Microsoft Access, Level 1",3/31/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19042,Gerald,Baker,ACCT,"Microsoft Access, Level 2",4/1/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19042,Gerald,Baker,ACCT,"Microsoft Access, Level 3",4/2/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19073,Sandra,Foster,PROD,"Microsoft Access, Level 4",4/14/2017, 3.54 ,G218,Bob Larson,7,$145.00
19073,Sandra,Foster,PROD,"Microsoft Access, Level 5",4/15/2017, 3.54 ,G218,Bob Larson,7,$145.00
19073,Sandra,Foster,PROD,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19073,Sandra,Foster,PROD,"Microsoft Windows 10, Level 2",10/20/2017, 3.27 ,R121,Dan McIalwain,7,$145.00
19073,Sandra,Foster,PROD,"Microsoft Access, Level 1",3/31/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19073,Sandra,Foster,PROD,"Microsoft Access, Level 2",4/1/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19073,Sandra,Foster,PROD,"Microsoft Access, Level 3",4/2/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19084,Ken,Rice,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
19084,Ken,Rice,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
19084,Ken,Rice,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
19084,Ken,Rice,PROD,"Microsoft PowerPoint, Level 1",5/11/2017, 3.83 ,G107,Dave Warner,7,$145.00
19084,Ken,Rice,PROD,"Microsoft Word, Level 1",3/24/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19084,Ken,Rice,PROD,"Microsoft Word, Level 2",3/25/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19084,Ken,Rice,PROD,"Microsoft Word, Level 3",3/26/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19094,Ken,Burton,PROD,"Microsoft Access, Level 4",4/14/2017, 3.54 ,G218,Bob Larson,7,$145.00
19094,Ken,Burton,PROD,"Microsoft Access, Level 5",4/15/2017, 3.54 ,G218,Bob Larson,7,$145.00
19094,Ken,Burton,PROD,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19094,Ken,Burton,PROD,"Microsoft Windows 10, Level 2",10/20/2017, 3.27 ,R121,Dan McIalwain,7,$145.00
19094,Ken,Burton,PROD,"Microsoft Access, Level 1",3/31/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19094,Ken,Burton,PROD,"Microsoft Access, Level 2",4/1/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19094,Ken,Burton,PROD,"Microsoft Access, Level 3",4/2/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19109,Bill,Foster,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
19109,Bill,Foster,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
19109,Bill,Foster,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
19109,Bill,Foster,PROD,"Microsoft PowerPoint, Level 1",5/11/2017, 3.83 ,G107,Dave Warner,7,$145.00
19109,Bill,Foster,PROD,"Microsoft Word, Level 1",3/24/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19109,Bill,Foster,PROD,"Microsoft Word, Level 2",3/25/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19109,Bill,Foster,PROD,"Microsoft Word, Level 3",3/26/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19138,Susan,Lynley,PROD,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19138,Susan,Lynley,PROD,"Microsoft Windows 10, Level 2",10/20/2017, 3.27 ,R121,Dan McIalwain,7,$145.00
19138,Susan,Lynley,PROD,"Microsoft Access, Level 1",3/31/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19138,Susan,Lynley,PROD,"Microsoft Access, Level 2",4/1/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19138,Susan,Lynley,PROD,"Microsoft Access, Level 3",4/2/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19138,Susan,Lynley,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19138,Susan,Lynley,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19216,Vernon,Jefferson,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
19216,Vernon,Jefferson,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
19216,Vernon,Jefferson,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
19216,Vernon,Jefferson,PROD,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
19216,Vernon,Jefferson,PROD,"Microsoft Word, Level 1",3/24/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19216,Vernon,Jefferson,PROD,"Microsoft Word, Level 2",3/25/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19216,Vernon,Jefferson,PROD,"Microsoft Word, Level 3",3/26/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19283,Diane,Burley,PROD,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19283,Diane,Burley,PROD,"Microsoft Access, Level 1",3/31/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19283,Diane,Burley,PROD,"Microsoft Access, Level 2",4/1/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19283,Diane,Burley,PROD,"Microsoft Access, Level 3",4/2/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19283,Diane,Burley,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19283,Diane,Burley,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19308,Doris,Stevens,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
19308,Doris,Stevens,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
19308,Doris,Stevens,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
19308,Doris,Stevens,PROD,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
19308,Doris,Stevens,PROD,"Microsoft Word, Level 1",3/24/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19308,Doris,Stevens,PROD,"Microsoft Word, Level 2",3/25/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19308,Doris,Stevens,PROD,"Microsoft Word, Level 3",3/26/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19420,Louise,Logan,MKTG,"Microsoft Word, Level 2",4/8/2018,,,,7,$145.00
19420,Louise,Logan,MKTG,"Microsoft Word, Level 3",4/9/2018,,,,7,$145.00
19420,Louise,Logan,MKTG,"Microsoft Word, Level 1",4/7/2018,,G108,Barbara Biteman,7,$145.00
19420,Louise,Logan,MKTG,"Adobe PageMaker, Level 1",2/15/2018,,R121,Steven McGinnis,7,$145.00
19444,George,Newman,PROD,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19444,George,Newman,PROD,"Microsoft Access, Level 1",3/31/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19444,George,Newman,PROD,"Microsoft Access, Level 2",4/1/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19444,George,Newman,PROD,"Microsoft Access, Level 3",4/2/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19444,George,Newman,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19444,George,Newman,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19477,Peter,Monroe,SALE,"Adobe PageMaker, Level 1",5/8/2018,,,,7,$145.00
19477,Peter,Monroe,SALE,"Adobe PageMaker, Level 2",5/15/2018,,,,7,$145.00
19477,Peter,Monroe,SALE,"Microsoft Word, Level 2",5/19/2018,,,,7,$145.00
19477,Peter,Monroe,SALE,"Microsoft Word, Level 3",5/20/2018,,,,7,$145.00
19477,Peter,Monroe,SALE,"Microsoft Word, Level 1",5/18/2018,,,Bob Larson,7,$145.00
19535,Jack,Wilde,PROD,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19535,Jack,Wilde,PROD,"Microsoft Access, Level 1",3/31/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19535,Jack,Wilde,PROD,"Microsoft Access, Level 2",4/1/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19535,Jack,Wilde,PROD,"Microsoft Access, Level 3",4/2/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19535,Jack,Wilde,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19535,Jack,Wilde,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19589,Wes,Adams,PROD,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19589,Wes,Adams,PROD,"Microsoft Access, Level 1",3/31/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19589,Wes,Adams,PROD,"Microsoft Access, Level 2",4/1/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19589,Wes,Adams,PROD,"Microsoft Access, Level 3",4/2/2017, 3.36 ,G218,Terrie Urbas,7,$145.00
19589,Wes,Adams,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19589,Wes,Adams,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19596,Lee,Greenstein,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
19596,Lee,Greenstein,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
19596,Lee,Greenstein,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
19596,Lee,Greenstein,PROD,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19596,Lee,Greenstein,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19596,Lee,Greenstein,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19622,Dick,Roberts,ACCT,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
19622,Dick,Roberts,ACCT,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
19622,Dick,Roberts,ACCT,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
19622,Dick,Roberts,ACCT,"Microsoft Windows 10, Level 1",10/19/2017, 3.09 ,R121,Bob Larson,7,$145.00
19622,Dick,Roberts,ACCT,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19622,Dick,Roberts,ACCT,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19739,Dave,Rogers,ENGR,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
19739,Dave,Rogers,ENGR,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
19739,Dave,Rogers,ENGR,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
19739,Dave,Rogers,ENGR,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
19739,Dave,Rogers,ENGR,"Microsoft Word, Level 1",3/24/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19739,Dave,Rogers,ENGR,"Microsoft Word, Level 2",3/25/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19739,Dave,Rogers,ENGR,"Microsoft Word, Level 3",3/26/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19758,Marsha,Mosley,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
19758,Marsha,Mosley,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
19758,Marsha,Mosley,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
19758,Marsha,Mosley,PROD,"Microsoft Windows 10, Level 1",11/28/2017, 3.10 ,R121,Dan McIalwain,7,$145.00
19758,Marsha,Mosley,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19758,Marsha,Mosley,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19799,John,Byrd,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
19799,John,Byrd,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
19799,John,Byrd,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
19799,John,Byrd,PROD,"Microsoft Windows 10, Level 1",11/28/2017, 3.10 ,R121,Dan McIalwain,7,$145.00
19799,John,Byrd,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19799,John,Byrd,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19849,Steven,Cappa,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
19849,Steven,Cappa,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
19849,Steven,Cappa,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
19849,Steven,Cappa,PROD,"Microsoft Windows 10, Level 1",11/28/2017, 3.10 ,R121,Dan McIalwain,7,$145.00
19849,Steven,Cappa,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19849,Steven,Cappa,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19932,Beverly,Murray,ACCT,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
19932,Beverly,Murray,ACCT,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
19932,Beverly,Murray,ACCT,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
19932,Beverly,Murray,ACCT,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
19932,Beverly,Murray,ACCT,"Microsoft Word, Level 1",3/24/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19932,Beverly,Murray,ACCT,"Microsoft Word, Level 2",3/25/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19932,Beverly,Murray,ACCT,"Microsoft Word, Level 3",3/26/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19948,Mitch,Parsons,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
19948,Mitch,Parsons,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
19948,Mitch,Parsons,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
19948,Mitch,Parsons,PROD,"Microsoft Windows 10, Level 1",11/28/2017, 3.10 ,R121,Dan McIalwain,7,$145.00
19948,Mitch,Parsons,PROD,"Microsoft Access, Level 4",5/26/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19948,Mitch,Parsons,PROD,"Microsoft Access, Level 5",5/27/2017, 3.55 ,G218,Terrie Urbas,7,$145.00
19984,Walter,Tyler,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
19984,Walter,Tyler,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
19984,Walter,Tyler,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
19984,Walter,Tyler,PROD,"Microsoft Windows 10, Level 1",11/28/2017, 3.10 ,R121,Dan McIalwain,7,$145.00
19984,Walter,Tyler,PROD,"Microsoft Access, Level 4",7/7/2017, 3.56 ,G218,Terrie Urbas,7,$145.00
19984,Walter,Tyler,PROD,"Microsoft Access, Level 5",7/8/2017, 3.56 ,G218,Terrie Urbas,7,$145.00
19986,Pat,Silkwood,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
19986,Pat,Silkwood,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
19986,Pat,Silkwood,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
19986,Pat,Silkwood,PROD,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
19986,Pat,Silkwood,PROD,"Microsoft Word, Level 1",3/24/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19986,Pat,Silkwood,PROD,"Microsoft Word, Level 2",3/25/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
19986,Pat,Silkwood,PROD,"Microsoft Word, Level 3",3/26/2017, 3.96 ,R123,Terrie Urbas,7,$145.00
20002,Barbara,Carrera,ACCT,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
20002,Barbara,Carrera,ACCT,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
20002,Barbara,Carrera,ACCT,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
20002,Barbara,Carrera,ACCT,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
20002,Barbara,Carrera,ACCT,"Microsoft Word, Level 1",7/19/2017, 3.97 ,R123,Sally Larson,7,$145.00
20002,Barbara,Carrera,ACCT,"Microsoft Word, Level 2",7/20/2017, 3.97 ,R123,Sally Larson,7,$145.00
20002,Barbara,Carrera,ACCT,"Microsoft Word, Level 3",7/21/2017, 3.97 ,R123,Sally Larson,7,$145.00
20009,Thomas,Hayes,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
20009,Thomas,Hayes,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
20009,Thomas,Hayes,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
20009,Thomas,Hayes,PROD,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
20009,Thomas,Hayes,PROD,"Microsoft Word, Level 1",7/19/2017, 3.97 ,R123,Sally Larson,7,$145.00
20009,Thomas,Hayes,PROD,"Microsoft Word, Level 2",7/20/2017, 3.97 ,R123,Sally Larson,7,$145.00
20009,Thomas,Hayes,PROD,"Microsoft Word, Level 3",7/21/2017, 3.97 ,R123,Sally Larson,7,$145.00
20013,Eric,Feinstein,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
20013,Eric,Feinstein,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
20013,Eric,Feinstein,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
20013,Eric,Feinstein,PROD,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
20013,Eric,Feinstein,PROD,"Microsoft Word, Level 1",7/19/2017, 3.97 ,R123,Sally Larson,7,$145.00
20013,Eric,Feinstein,PROD,"Microsoft Word, Level 2",7/20/2017, 3.97 ,R123,Sally Larson,7,$145.00
20013,Eric,Feinstein,PROD,"Microsoft Word, Level 3",7/21/2017, 3.97 ,R123,Sally Larson,7,$145.00
20026,Dave,Morgan,ENGR,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
20026,Dave,Morgan,ENGR,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
20026,Dave,Morgan,ENGR,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
20026,Dave,Morgan,ENGR,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
20026,Dave,Morgan,ENGR,"Microsoft Word, Level 1",7/19/2017, 3.97 ,R123,Sally Larson,7,$145.00
20026,Dave,Morgan,ENGR,"Microsoft Word, Level 2",7/20/2017, 3.97 ,R123,Sally Larson,7,$145.00
20026,Dave,Morgan,ENGR,"Microsoft Word, Level 3",7/21/2017, 3.97 ,R123,Sally Larson,7,$145.00
20080,Doris,Stone,MKTG,"Adobe PageMaker, Level 1",5/8/2018,,,,7,$145.00
20080,Doris,Stone,MKTG,"Adobe PageMaker, Level 2",5/15/2018,,,,7,$145.00
20080,Doris,Stone,MKTG,"Microsoft Word, Level 2",5/19/2018,,,,7,$145.00
20080,Doris,Stone,MKTG,"Microsoft Word, Level 3",5/20/2018,,,,7,$145.00
20080,Doris,Stone,MKTG,"Microsoft Word, Level 1",5/18/2018,,,Bob Larson,7,$145.00
20164,Duncan,Lockwood,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
20164,Duncan,Lockwood,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
20164,Duncan,Lockwood,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
20164,Duncan,Lockwood,PROD,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
20164,Duncan,Lockwood,PROD,"Microsoft Word, Level 1",7/19/2017, 3.97 ,R123,Sally Larson,7,$145.00
20164,Duncan,Lockwood,PROD,"Microsoft Word, Level 2",7/20/2017, 3.97 ,R123,Sally Larson,7,$145.00
20164,Duncan,Lockwood,PROD,"Microsoft Word, Level 3",7/21/2017, 3.97 ,R123,Sally Larson,7,$145.00
20226,Rebecca,Harrigan,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
20226,Rebecca,Harrigan,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
20226,Rebecca,Harrigan,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
20226,Rebecca,Harrigan,PROD,"Microsoft PowerPoint, Level 1",7/24/2017, 3.84 ,G107,Dave Warner,7,$145.00
20226,Rebecca,Harrigan,PROD,"Microsoft Word, Level 1",7/19/2017, 3.97 ,R123,Sally Larson,7,$145.00
20226,Rebecca,Harrigan,PROD,"Microsoft Word, Level 2",7/20/2017, 3.97 ,R123,Sally Larson,7,$145.00
20226,Rebecca,Harrigan,PROD,"Microsoft Word, Level 3",7/21/2017, 3.97 ,R123,Sally Larson,7,$145.00
20228,Robert,Erlinger,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
20228,Robert,Erlinger,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
20228,Robert,Erlinger,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
20228,Robert,Erlinger,PROD,"Microsoft Windows 10, Level 1",11/28/2017, 3.10 ,R121,Dan McIalwain,7,$145.00
20228,Robert,Erlinger,PROD,"Microsoft Access, Level 4",7/7/2017, 3.56 ,G218,Terrie Urbas,7,$145.00
20228,Robert,Erlinger,PROD,"Microsoft Access, Level 5",7/8/2017, 3.56 ,G218,Terrie Urbas,7,$145.00
20230,Ruth,Taylor,MKTG,"Adobe PageMaker, Level 1",5/8/2018,,,,7,$145.00
20230,Ruth,Taylor,MKTG,"Adobe PageMaker, Level 2",5/15/2018,,,,7,$145.00
20230,Ruth,Taylor,MKTG,"Microsoft Word, Level 2",5/19/2018,,,,7,$145.00
20230,Ruth,Taylor,MKTG,"Microsoft Word, Level 3",5/20/2018,,,,7,$145.00
20230,Ruth,Taylor,MKTG,"Microsoft Word, Level 1",5/18/2018,,,Bob Larson,7,$145.00
20256,Susan,Allen,PROD,"Microsoft Excel, Level 1",5/15/2018,,,,7,$145.00
20256,Susan,Allen,PROD,"Microsoft Excel, Level 2",5/16/2018,,,,7,$145.00
20256,Susan,Allen,PROD,"Microsoft Excel, Level 3",5/17/2018,,,,7,$145.00
20256,Susan,Allen,PROD,"Microsoft PowerPoint, Level 1",9/16/2017, 3.85 ,G107,Bob Larson,7,$145.00
20256,Susan,Allen,PROD,"Microsoft Word, Level 1",7/19/2017, 3.97 ,R123,Sally Larson,7,$145.00
20256,Susan,Allen,PROD,"Microsoft Word, Level 2",7/20/2017, 3.97 ,R123,Sally Larson,7,$145.00
20256,Susan,Allen,PROD,"Microsoft Word, Level 3",7/21/2017, 3.97 ,R123,Sally Larson,7,$145.00
20286,Lawrence,Astor,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
20286,Lawrence,Astor,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
20286,Lawrence,Astor,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
20286,Lawrence,Astor,PROD,"Microsoft Windows 10, Level 1",11/28/2017, 3.10 ,R121,Dan McIalwain,7,$145.00
20286,Lawrence,Astor,PROD,"Microsoft Access, Level 4",7/7/2017, 3.56 ,G218,Terrie Urbas,7,$145.00
20286,Lawrence,Astor,PROD,"Microsoft Access, Level 5",7/8/2017, 3.56 ,G218,Terrie Urbas,7,$145.00
20289,Jeanne,Heller,PROD,"Microsoft Access, Level 1",5/12/2017, 3.37 ,G218,Bob Larson,7,$145.00
20289,Jeanne,Heller,PROD,"Microsoft Access, Level 2",5/13/2017, 3.37 ,G218,Bob Larson,7,$145.00
20289,Jeanne,Heller,PROD,"Microsoft Access, Level 3",5/14/2017, 3.37 ,G218,Bob Larson,7,$145.00
20289,Jeanne,Heller,PROD,"Microsoft Windows 10, Level 1",11/28/2017, 3.10 ,R121,Dan McIalwain,7,$145.00
20289,Jeanne,Heller,PROD,"Microsoft Windows 10, Level 2",9/2/2017, 3.26 ,R121,Lyle Krueger,7,$145.00
20289,Jeanne,Heller,PROD,"Microsoft Access, Level 4",7/7/2017, 3.56 ,G218,Terrie Urbas,7,$145.00
20289,Jeanne,Heller,PROD,"Microsoft Access, Level 5",7/8/2017, 3.56 ,G218,Terrie Urbas,7,$145.00
20350,William,Folger,MKTG,"Adobe PageMaker, Level 1",5/8/2018,,,,7,$145.00
20350,William,Folger,MKTG,"Adobe PageMaker, Level 2",5/15/2018,,,,7,$145.00
20350,William,Folger,MKTG,"Microsoft Word, Level 2",5/19/2018,,,,7,$145.00
20350,William,Folger,MKTG,"Microsoft Word, Level 3",5/20/2018,,,,7,$145.00
20350,William,Folger,MKTG,"Microsoft Word, Level 1",5/18/2018,,,Bob Larson,7,$145.00
20377,Frederick,Forsythe,SALE,"Adobe PageMaker, Level 1",5/8/2018,,,,7,$145.00
20377,Frederick,Forsythe,SALE,"Adobe PageMaker, Level 2",5/15/2018,,,,7,$145.00
20377,Frederick,Forsythe,SALE,"Microsoft Word, Level 2",5/19/2018,,,,7,$145.00
20377,Frederick,Forsythe,SALE,"Microsoft Word, Level 3",5/20/2018,,,,7,$145.00
